grid_0,grid_1,grid_2,grid_3,grid_4,grid_5,grid_6,grid_7,grid_8,grid_9,grid_10,grid_11,grid_12,grid_13,grid_14,grid_15,movement_cm,weight_g,gate_open,hour,minute,label
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2.602433791376544,24.84538959669365,0.0,0.6596557758807933,0,active
0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3.181808674998445,24.736562018951492,0.0,19.40070950895629,30,active
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.25644572083191663,24.656513343626525,0.0,12.413027629016248,30,sleeping
0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,13.269077241666935,24.953282987907922,0.0,19.74389751609434,45,stereotyped
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18168836673829872,24.855483893060907,0.0,12.718951344882027,15,sleeping
0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,2.821933856183966,24.70647844490364,0.0,4.461570649315631,30,active
0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,3.7794870275293597,25.015658996731222,0.0,20.876022722361697,15,active
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23498234740013627,25.086528330124416,0.0,15.109493122418835,45,sleeping
0,0,0,0,0,0,1,1,0,0,0,1,1,2,1,1,7.652993596181151,25.357756032302806,0.0,1.582525973508746,30,exploring
1,0,0,1,1,0,0,1,0,1,1,1,2,1,0,0,11.840650559183347,25.227572413604907,0.0,2.6846115381994773,15,exploring
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.29253691942085625,25.604016194794173,0.0,16.016524413223216,30,sleeping
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5.513937623303873,24.56906274780807,0.0,18.83584282117701,0,active
0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,2,13.145209119249444,25.13754520808581,0.0,21.584032848885176,45,exploring
0,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1,9.198596855951806,25.093121266953805,0.0,3.128564270825347,45,exploring
0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,5.157933499334028,25.204713406327457,0.0,3.3630221717178017,45,active
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0038062626163687385,25.128642947126536,0.0,11.653691144034632,45,sleeping
4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9481164180099804,25.167571128315412,1.0,23.669445823511136,45,eating
0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2.384615621661923,24.73138718176696,0.0,22.31939576983818,0,active
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3.40142658768141,24.788087222951578,0.0,9.692841357825014,45,active
1,1,0,0,0,0,1,0,0,0,1,0,1,1,2,0,7.059891195091587,25.23675589422421,0.0,22.47207531503891,45,exploring
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395324876972568,24.72456760218616,0.0,12.129791032582908,0,sleeping
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5.458247569511365,24.976514062889898,0.0,17.400901610612603,15,active
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02595611892696269,25.230732427431068,0.0,16.454945185834553,45,sleeping
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4.933192873021589,24.89023046228316,0.0,19.756821676150995,30,active
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.36783065684107463,24.796936173560358,0.0,9.491748450507435,0,resting
1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,3.379552544325493,24.417358793014877,0.0,18.159996104950572,45,active
0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0.8317198778917658,25.507898700891324,0.0,1.3004861123997982,0,drinking
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5.6757619614807755,24.54734033021735,0.0,8.64816779641734,30,active
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.0014134982118694,25.058477014590643,1.0,0.21724871041586358,45,active
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.21594826903799033,24.902509026467996,0.0,16.99675291971652,30,sleeping
0,0,0,2,1,0,0,0,1,0,1,1,0,0,0,0,9.170768118937506,24.856454479102847,0.0,3.4433944904326435,0,exploring
0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8.016247702628993,24.719886359930083,0.0,5.793435360187594,15,stereotyped
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7175885194567835,24.93419661445441,0.0,18.25169369615454,0,resting
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.232486665861029,24.567806571829767,0.0,8.700017116651772,30,active
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5.585730239780338,25.286269299757286,0.0,8.325930405355699,15,active
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6931345704963708,25.170464605899124,0.0,16.70739738991987,30,resting
0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,1,4.584690001454538,26.214138764797294,0.0,2.3523178152910544,0,active
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.10104266227507312,25.766279832944306,0.0,12.003333565926505,30,sleeping
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6272298550974207,26.13691726491879,1.0,23.079844257278346,0,eating
0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,5.954598174151167,25.33552523187362,0.0,10.137519476495147,30,active
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2501523127844697,25.397142335792015,0.0,15.294396599401216,45,sleeping
0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,4.966616779842591,25.482406873417144,0.0,6.705570774044978,15,active
0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1.600304915307289,24.575447614027293,0.0,21.01465382188202,0,drinking
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,5.253264648607594,25.094326669246055,0.0,2.3939739033593144,15,active
0,1,2,1,1,0,1,2,0,1,0,0,0,0,0,1,13.778487249175633,25.19766287445549,0.0,0.8781839609312234,45,exploring
1,2,0,0,0,0,1,1,1,0,0,0,0,1,0,0,12.591323796318878,25.530808994527717,0.0,1.5426045718910943,30,exploring
0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,4.117596901014174,24.516668177037236,0.0,22.6475561646835,0,active
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6465922453968188,24.71858313889505,0.0,17.11744077546143,45,resting
0,0,1,0,0,0,0,0,2,1,0,1,0,0,0,0,3.1253710392883343,25.360788091050317,0.0,22.527522336043532,15,active
2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2.37660553411109,24.52273472214256,0.0,10.777035347281249,30,active
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.019786832515312946,24.552943019648904,0.0,14.920554423220409,45,sleeping
0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,1,4.187624753933473,25.399261901620577,0.0,8.633824789093431,15,active
2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,5.724650070586778,25.29463060099212,0.0,1.536787054439988,15,active
0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,3.457765235191091,25.049757797705706,0.0,21.623617355673343,15,active
0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,7.289976151762428,24.726643108393485,0.0,21.609829833273132,45,exploring
1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3.669737937132101,24.90609369204667,0.0,8.411575113797417,15,active
1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,5.34647582660139,24.825976959416785,0.0,17.47938407444589,30,active
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.970820694482097,24.8336543180922,0.0,8.9986317853745,45,active
0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1.3610525345816455,24.76101517551039,0.0,2.1712060283949732,45,drinking
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2.4507474044142397,26.071381977530933,0.0,20.037875580717117,15,active
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.16096204219316732,24.382153040768127,0.0,15.84205391071772,30,sleeping
0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0.933672376428393,24.75135262526511,0.0,4.550165154865112,45,drinking
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7330917310940915,24.735791328559923,0.0,16.420998936440913,30,resting
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8800129432669161,24.82923034852514,0.0,10.167175718911402,45,resting
1,0,0,0,0,0,2,0,0,1,0,0,0,0,1,1,8.039461959521581,25.020464437571434,0.0,22.65074554231058,45,exploring
0,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,5.977965590938979,25.123392292317543,0.0,20.65158094488531,45,active
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.12670100081966432,24.889235866503796,0.0,15.809881068940616,30,sleeping
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7099545048930256,24.841564651480947,0.0,9.527874498889297,0,resting
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.13077788752674305,25.254478622958647,0.0,11.577513298021334,45,sleeping
0,0,0,0,0,0,0,0,1,0,2,1,0,0,1,0,11.797112197955412,25.701282180510862,0.0,22.306346217560243,0,exploring
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5784631108761852,25.25086929830506,1.0,0.3869866475134769,45,eating
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5.067993234060432,25.078070915430313,0.0,7.937947158734266,45,active
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21212143881472578,23.728360293638445,0.0,15.52109568857667,15,sleeping
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1.7497054961398695,24.3894536525043,0.0,22.674376433772114,30,drinking
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.033607786466217926,24.92253802515163,0.0,13.874397506241772,45,sleeping
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5.149350111916709,24.908206321750704,0.0,19.808266809730508,15,active
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.3705851515510866,25.24569757061601,0.0,16.287788672416063,45,resting
0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,5.9966022759475885,25.08488214524805,0.0,18.66111132064107,15,active
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3846910066533107,25.185853708993317,0.0,16.803643890860144,45,resting
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.06573056283706903,24.262287335835364,0.0,15.460251793106206,0,sleeping
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.052341453335805,25.083330520095537,0.0,3.841631251466575,30,active
0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,2.4623766486462224,24.91314810551456,0.0,3.8581093464804077,45,active
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2.5599457834828954,25.21759126873725,0.0,20.984811815076384,45,active
1,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,13.88145152359684,24.808109386979897,0.0,5.887433644839792,15,exploring
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4690509573468631,25.594291628602466,0.0,14.83780891562827,15,resting
0,0,0,0,0,0,1,0,0,2,1,0,0,0,1,0,5.171036413883763,25.05273737494661,0.0,22.14346206762709,15,active
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.10269756398939797,25.102806864266732,0.0,15.867938167889083,30,sleeping
1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5.101688730941195,25.027056305853,0.0,18.579142024324447,30,active
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,4.71868822386206,24.582977721492338,0.0,19.609784186023113,0,active
2,0,0,1,1,0,1,0,0,0,2,0,1,2,0,0,6.0598856696013135,25.02030997971649,0.0,5.203291526863669,30,exploring
0,0,1,1,0,0,0,2,1,2,0,0,0,0,1,0,12.735936025226417,24.71096886989027,0.0,2.446791426322493,45,exploring
4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.802820413514567,24.33738140132075,1.0,23.437493575989865,45,eating
2,0,0,0,2,0,0,1,0,0,0,0,1,3,0,1,11.27991335500461,25.23507020428991,0.0,22.826505117754095,45,exploring
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.26653041238476116,24.940544482581476,0.0,17.752969430617476,0,resting
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.33740038987292176,24.85695030099478,0.0,13.792820940767967,45,resting
0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,3.788215903556046,25.375543141661048,0.0,22.15722206771409,45,active
0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,11.044390531004773,24.858262831553382,0.0,3.444736065114861,15,stereotyped
2,0,0,1,0,2,0,0,0,0,1,0,0,0,0,1,11.806142485587777,24.973726123234247,1.0,0.04745159089172546,30,exploring
0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,5.717740942981301,24.728612314597918,0.0,7.933777554136964,30,active
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4308060299438857,24.828439843644293,0.0,18.515280940074565,15,resting
0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,3,6.311328495080824,24.284353817143217,0.0,0.9319049768791041,0,exploring
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.6124914920903644,25.345188840279327,0.0,7.348411199372076,45,drinking
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.5282898424766314,24.905960554296296,0.0,19.845927924788697,30,drinking
1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,1,12.73253989982593,25.356277839161812,0.0,3.3464027879041813,0,exploring
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.06924196904875927,25.26736279574654,0.0,12.731927154287472,30,sleeping
2,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,8.660130188810136,25.275732268550257,0.0,2.0762991779591804,45,exploring
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4390042607021609,24.989602262714424,0.0,9.240273974453544,30,resting
8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.619116951951743,25.079232353543905,1.0,0.3249083179576555,15,eating
0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,2.666386862769801,25.284730449808794,0.0,7.2821123981781355,30,active
0,0,0,0,0,0,2,2,1,0,1,0,0,3,0,0,10.204848290970173,25.013326367012972,0.0,1.2248218676537954,30,exploring
1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,11.78035762309728,24.1071412093965,1.0,23.129752102708615,0,exploring
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1.6110805194511604,25.08168081933348,0.0,22.591838227993343,30,drinking
0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,5.634984799808547,25.539184359469594,0.0,19.442430515983823,0,active
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23056642126711635,25.01084910948892,0.0,12.362878646957878,15,sleeping
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9392492769282055,24.326705712760344,0.0,15.825783245663054,30,resting
1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4.728246280114094,24.613138819580744,0.0,19.537252147651287,15,active
0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,7.019938027445644,24.93186855211245,0.0,19.47546062405189,15,stereotyped
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2069844463461109,25.407585382085614,0.0,11.813043175519086,15,sleeping
0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,10.234728874417804,24.873220049486758,0.0,1.7688324395009971,0,exploring
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4551789589016545,24.957893088616864,0.0,12.960653756849677,0,resting
0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1.3292488447654216,25.44312362993437,0.0,20.999196784134643,15,drinking
0,1,0,0,1,1,1,0,1,0,0,2,0,0,0,0,12.492272685945943,24.682598736650604,0.0,3.8208866226992084,30,exploring
0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.776405581467202,25.345682077556766,0.0,21.446589620574287,30,stereotyped
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.07595111404238666,25.804728818401053,0.0,12.605410322015228,30,sleeping
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.18081981017146903,25.194995219833157,0.0,11.20519833077762,0,sleeping
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6752780630219194,24.538747235442948,0.0,17.165147689256063,30,resting
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,4.314518820828362,25.438875706429442,0.0,7.577264646173603,45,active
1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,5.771122347810659,24.49599636005421,0.0,3.0703637166733717,30,active
1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,3.5619622783564644,25.235109838074003,0.0,8.025650214489916,0,active
0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0.8198932238374887,24.504295175184563,0.0,4.65929911285202,15,drinking
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3831422029119067,24.70899208114434,0.0,11.83028271507956,0,resting
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.16495951732013453,24.884199309793164,0.0,15.244480998740318,15,resting
7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.323726161152339,25.17485151128005,1.0,23.09850278403743,15,eating
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08160804663371737,25.230396142444672,0.0,15.94219168249861,15,sleeping
1,1,0,2,1,0,0,0,0,1,1,0,0,0,0,0,8.760467904714744,25.32825740462331,0.0,2.62973496093323,15,exploring
0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,2.7316393021040684,24.982468103683242,0.0,8.433918248645533,15,active
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.755447335133319,25.703626430442753,0.0,21.227946100662123,15,active
1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,3.5666826253886823,25.34173190337266,0.0,20.330100426437426,0,active
0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,6.659647149352299,24.793868233730738,0.0,1.5826411213125233,45,exploring
0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,4.534204983095751,24.341830859819517,0.0,22.388917644451535,30,active
1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2.072582329025866,24.979920014398832,0.0,19.02682801585798,0,active
0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,1,7.91283308502527,24.751319386101436,1.0,23.647057939247116,0,exploring
0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,4.652390582309988,24.986370052356424,0.0,18.84811558399742,30,active
0,0,0,1,1,2,0,1,0,1,0,1,1,0,0,0,9.350033118978828,25.34151919291213,0.0,4.024292176888829,45,exploring
0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1.9032655857779017,25.168164606793354,0.0,22.194145779252004,15,drinking
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.19988869714521768,24.826556970298856,0.0,13.666356398221822,0,resting
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6675477019035855,25.43353520839014,0.0,12.394560133197416,15,resting
0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,12.075433179144667,24.87259445489177,0.0,2.0015548418149054,15,exploring
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20599138177301315,25.162946104773628,0.0,14.918577129310233,45,sleeping
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.9260006879607279,25.183849104418435,0.0,3.2481299712306306,0,drinking
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7908671268188951,25.058628196950004,0.0,18.123794938994315,0,resting
4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.839518972899401,25.576881500419816,1.0,23.93926766372717,0,eating
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.941092464623833,25.202615915123395,1.0,23.352880166347425,30,eating
1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3.846012914529662,24.43987065341456,0.0,19.431276806919577,45,active
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1.4722568835801468,24.974378473102067,0.0,19.706036441573254,30,drinking
0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,5.383662993088542,25.188834863970605,0.0,21.14989691284338,15,active
0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0.7356794552934822,24.702918132911126,0.0,1.2863417726347022,45,drinking
0,0,1,0,1,4,0,1,0,0,0,0,1,0,1,0,11.961096682829645,24.971158231036732,0.0,3.750432332326147,0,exploring
6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9730571989117065,25.126449217620927,1.0,0.35250497499076516,30,eating
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2.6377988723507335,24.905320235200236,0.0,6.755001525052168,45,active
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.15285141157239127,25.471348975305432,0.0,15.768557344054498,0,sleeping
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.046245718804933375,24.86610211033231,0.0,14.23454727257536,30,sleeping
0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,3.2237628621614074,25.415602179427584,0.0,19.743470962693603,45,active
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.19483926314653408,25.271447858632804,0.0,11.682169204072416,45,resting
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13236740620271364,25.339891637012272,0.0,14.42282896460264,15,sleeping
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6379779926425646,25.479633514842806,0.0,15.96460212244791,0,resting
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3.982139576066961,25.140995198752925,0.0,1.555555196728581,45,active
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2609507649950379,25.177306442497873,0.0,10.417013174198573,15,resting
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.16085464387470902,25.085087555024703,0.0,11.333152889592462,45,sleeping
0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,4.151917509431444,25.159023540908137,0.0,6.90826506338055,15,active
8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1340715175394154,24.923098876714544,1.0,23.637038598902567,30,eating
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03094404721406837,25.573264960721406,0.0,11.238753789188163,15,sleeping
0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1.7909180439067973,24.990970306498415,0.0,18.87773600970451,30,drinking
0,0,1,1,0,0,1,0,0,1,1,2,1,1,0,1,12.287255478667273,24.86454907675626,0.0,22.707021293656844,45,exploring
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.4432974089251608,25.692692945122456,0.0,9.192886279092116,30,resting
0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,3.9621003503054397,25.511336529670725,0.0,22.57682873057399,45,active
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.901855395343807,25.014333506480416,0.0,12.92663607004382,45,resting
0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,9.763677767802193,24.89946488370661,0.0,21.75432932428582,0,exploring
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.5403104633955778,25.275099510724857,0.0,17.81638765714465,30,active
1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,3.9817819486571198,24.70847604418197,0.0,19.31697484830576,30,active
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20244071796595303,24.506644708145114,0.0,14.911411781357181,30,sleeping
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20850229084564625,24.89518755539209,0.0,13.472017227843125,15,resting
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1844859806562842,25.34778418758498,0.0,9.392537134655509,30,resting
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.954235956006936,25.058781297114574,0.0,3.7150539901931774,15,active
0,0,0,0,0,0,0,1,2,0,0,0,1,2,1,0,8.811942938207096,25.300712261023964,0.0,5.092941147664864,30,exploring
0,0,0,0,0,1,1,0,0,3,0,0,1,1,1,1,9.943176118806376,24.751484956155334,0.0,22.716382049309576,30,exploring
0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,3.6861005337306953,25.113809006774098,0.0,9.800056441726994,15,active
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.27438172226535745,24.809968164162676,0.0,12.918502059880993,0,sleeping
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2173010563771837,25.397519911216524,0.0,11.451487584003008,30,sleeping
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,4.696293361057808,24.940347601663333,0.0,10.153318581383031,15,active
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.25283922184014385,25.71790771133307,0.0,11.726229508016534,0,sleeping
0,1,2,0,1,0,0,0,0,2,0,1,0,1,1,0,13.161461445460953,24.349931525322134,0.0,5.044190428137521,0,exploring
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.2607660768404627,24.546141865362532,0.0,18.170261017459104,30,active
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.39879274006942134,25.58418695286689,0.0,9.73888207734533,0,resting
0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2.1198634663854246,24.995602730022572,0.0,6.551345971971351,15,active
2,1,3,0,0,1,0,0,1,0,1,0,0,0,0,1,8.994253589698644,25.182645289044675,0.0,22.878109375140784,0,exploring
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2559440715367854,25.45336616196477,0.0,16.63874506284504,30,sleeping
6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.784236298748222,25.299642421705627,1.0,23.32811776000529,45,eating
0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5.806341179913408,25.032210900776104,0.0,9.210733797415745,45,active
0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,2.1794275639741834,25.076424832151933,1.0,0.3696751877335851,15,active
0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0.9816818206953457,25.377425108000068,0.0,4.119815606518342,45,drinking
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.265818019543959,24.20647370182892,0.0,13.67614589018401,0,resting
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1.3161498444507527,24.806745663243664,0.0,0.7652055955512314,15,drinking
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12162187316278687,25.711509123252114,0.0,15.231708715200446,0,sleeping
1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,11.187424836577216,24.87047680082305,0.0,22.42733410206895,15,exploring
0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1.3065527005731665,25.246910003380474,0.0,20.68902384275608,15,drinking
0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,2.4964915071960245,25.072105205744187,0.0,10.053061004065183,30,active
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5085972969632649,24.829530893664398,0.0,15.179799243004563,0,resting
1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3.5647375650156814,24.058110988874013,0.0,19.942481962835217,45,active
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2324911126185155,25.244047838098798,0.0,18.216616770262164,15,resting
